objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
587066,VIVALTO ECOLE DE MUSIQUE ASSOCIATIVE,,/associations/vivalto-ecole-de-musique-associative,https://cdn.helloasso.com/img/logos/croppedimage-bf5ee82d8a1745c48b7c54c8d84fdd67.png,https://cdn.helloasso.com/img/photos/croppedimage-09d628cc919b421a817a1e0e9b37fd2c.png,La Roche-des-Arnauds,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"salle des associations - mairie,",44.563343,5.958779,AssociationProprietaire,Arts et Culture | Arts | Culture,,1,Event,1745964000,1753023028,90,,dchappe@wanadoo.fr,
531545,Association DU VIVANT DANS NOS CORDES,,/associations/association-du-vivant-dans-nos-cordes,https://cdn.helloasso.com/img/logos/croppedimage-6455815fbf654bce8c74d3efe5017691.png,https://cdn.helloasso.com/img/photos/croppedimage-955b8df8b4ab486e96d137cf04e38e93.jpg,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,66 Rue de la Liberté,44.56343,6.494384,Association1901,Arts et Culture | Arts | Culture,,1,Donation,1725919200,,90,,ottilieproduction@gmail.com,0769087407
324547,GBE E-Sport - Glory By Entertainment ,,/associations/gbe-e-sport-glory-by-entertainment,https://cdn.helloasso.com/img/logos/croppedimage-ad70252c85f94984a3f9a34686798ddc.png,https://cdn.helloasso.com/img/photos/croppedimage-7a6ada584f674614b7a670b1e267848d.png,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,25 Avenue Professeur Forgues,44.904777,6.632924,Association1901,Jeux | eSport | Sport,,1,Donation,1653433200,,90,,gbe-esport@maxicail.com,0601023057
264664,LES DISPARUS DE BOSCODON,,/associations/les-disparus-de-boscodon,https://cdn.helloasso.com/img/logos/croppedimage-b1148a8e065c4a05aef1b1e2d4691e37.png,https://cdn.helloasso.com/img/photos/croppedimage-76b10ffeb32e40b7aa15968f67a970d9.png,Crots,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,HAMEAU DE BEAUVILLARD,44.516093,6.461852,Association1901,Humanitaire | Solidarité | Solidarité et Action Sociale,,1,Membership,1622066400,1628576028,90,,disparus.boscodon@gmail.com,0641859840
335417,Zephir'Co,,/associations/zephir-co,https://cdn.helloasso.com/img/logos/croppedimage-85dd66d5945f495fac99ec1de60a8d75.png,https://cdn.helloasso.com/img/photos/croppedimage-11c52b2e8e324c7fbbcebafb2d085ef1.png,Chorges,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Montée de la Digue Madame,44.554164,6.283824,Association1901,Arts et Culture | Arts | Culture,,0,,1658181600,1698613660,90,,stage.cokmalko@gmail.com,0684153706
387833,BADMINTON CLUB DE LA BÂTIE NEUVE,,/associations/badminton-club-de-la-batie-neuve,https://cdn.helloasso.com/img/logos/croppedimage-a02c33ccf7214fc1b673c1065a7fb7c6.png,https://cdn.helloasso.com/img/photos/croppedimage-bbe20afa2c9c428691db4a64eda5df64.png,La Bâtie-Neuve,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Place de la Mairie,44.565512,6.19727,Association1901,Sport,,0,,1679612400,,90,,bcbn05@gmail.com,
345961,Les EntreMêlées,""" L’art du cirque, c’est transformer l’effort en illusion et la peur en émerveillement.""  ?Association des arts du cirque du Briançonnais. Initiations adultes aux différents agrès aériens (tissu, pôle dance, cerceau) et initiation cirque enfants",/associations/les-entremelees,,https://cdn.helloasso.com/img/photos/croppedimage-09700ee5a88f416b898fdf26a416ea0b.jpg,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,16 Route d’Italie,44.903049,6.648699,Association1901,Arts | Cirque | Enfance | Sport | Arts et Culture,,8,"Shop, Membership",1664143200,1774955659,80,,entremelees05@gmail.com,0666523493
426006,Sud Raid Triathlon Sports Nature ,Association sportive pour la pratique multisports,/associations/sud-raid-triathlon-sports-nature,,https://cdn.helloasso.com/img/photos/croppedimage-57e92659faad41219700b86c77a1d1af.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,5 Rue Antonin Coronat,44.568365,6.070584,Association1901Rig,Sport,,5,"Shop, Membership",1693087200,1774861824,80,,sudraid05@gmail.com,0662958521
658966,IRON JIU JITSU,"Iron Jiu Jitsu enseigne la pratique du JJB  Pour pratiquants ""Loisirs"" et ""Compétiteurs"" Des cours adaptés aux différents niveaux dispensés par des sportifs passionnés et diplômés du CAF  Bonne humeur, cohésion et dépassement de soi sont assurés    Hâte de vous accueillir   Oss",/associations/iron-jiu-jitsu,,https://cdn.helloasso.com/img/photos/croppedimage-675086c11252483588dbe758b0b7df6f.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,133 A route de Veynes,44.55665,6.04883,Association1901,,,1,Membership,1774566000,1775038675,80,,,
279209,Club PJPC,"PJPC, c’est tout simplement un acronyme de notre fameuse réplique : « Pas de Jambe Pas de Chocolat » Le club est un club basé sur Gap et il est affilié à la FFC.  Ecole de VTT pour les Jeunes-Loisir / Compétition - Xc | Enduro | DH, encadrée par des professionnels. Section adultes Vtt et Route",/associations/club-pjpc,,https://cdn.helloasso.com/img/photos/croppedimage-7ef0e511522c4e58a6951e8046784de9.jpg,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Route des Eyssagnières (Gap),44.547793,6.054411,Association1901,Sport | Professionnels | VTT,,33,"Shop, Event, Membership",1630447200,1774386056,80,Team Pulse,remgap@me.com,+33680930926
465518,briancon escalade,"LE club d'Escalade de Briançon  Club affilié à la FFME, Briançon Escalade c'est quelques 300 adhérents, des créneaux hebdomadaires 6 jours par semaine et des cours pour les jeunes, du novice au mordu de grimpe",/associations/briancon-escalade,,https://cdn.helloasso.com/img/photos/croppedimage-e022ee0982644a089aea5cc718935536.png,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue Marius Chancel,44.899309,6.639959,Association1901Rig,Sport | Escalade,,3,"Shop, Donation, Membership",1705273200,1774034097,80,federation-francaise-montagne-escalade,briancon.escalade@gmail.com,0633325805
464814,Les Bréziéros,"L'association Les Bréziéros a pour but de dynamiser le village de Bréziers et ses alentours par la création d'évènements, de moments de partage, de rencontre, ateliers ou activités diverses et variées. ",/associations/les-brezieros,,https://cdn.helloasso.com/img/photos/croppedimage-b5c70dc77ad646e898d5b76770990806.png,Bréziers,05190,Hautes-Alpes,Provence-Alpes-Côte d'Azur,4 Chemin des Jurianes,44.414607,6.210822,Association1901,Arts | Culture | Arts et Culture,,1,Membership,1705014000,1773662951,80,,brezieros@gmail.com,0670365027
630585,Association Généalogique des Hautes-Alpes,"Explorez vos racines avec l'AGHA ! Nous vous accompagnons dans vos recherches grâce à nos bases de données uniques et notre entraide locale. Que vous soyez débutant ou expert, retracez l'histoire de vos ancêtres haut-alpins avec nous.",/associations/association-genealogique-des-hautes-alpes,,https://cdn.helloasso.com/img/photos/croppedimage-729fc22df316404586a83f2a6d27a5f1.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,19 Rue de France,44.559615,6.080194,Association1901Rig,Patrimoine,,1,Membership,1763679600,1773163255,80,,panisse@gmail.com,
414203,Feministes vent debout,L’association « Féministes Vent Debout ! » a pour but de promouvoir l’égalité des femmes et des hommes au sein de la société et de déconstruire les stéréotypes de genre pour lutter contre toutes formes de domination et favoriser l’émancipation.,/associations/feministes-vent-debout,,https://cdn.helloasso.com/img/photos/croppedimage-b57d12e6a7cc4186bea8aa7bc4c5ba63.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,61 Rue du Châtelard,44.569701,6.100142,Association1901Rig,Solidarité et Action Sociale | Féminisme | Humanitaire | Solidarité,,2,"Donation, Membership",1687903200,1773685866,80,,feministesventdebout@gmail.com,0783186964
188646,Pal'abre 05,Pal'abre 05 intervient en GUINEE dans les domaines de l'éducation et de la santé pour accompagner des villages isolés à devenir autonomes.,/associations/pal-abre-05,,https://cdn.helloasso.com/img/photos/croppedimage-81649897818244cbb46339384faec96f.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,18 Chemin les Chrisolas,44.534702,6.043564,Association1901Rig,Solidarité et Action Sociale | Caritatif | Humanitaire,Don,4,"CrowdFunding, Donation, Membership",1579820400,1770385418,80,,nfbertin@free.fr,0632218113
592677,ASSOCIATION VIVIAN MAIER ET LE CHAMPSAUR,"En rejoignant l'association Vivian Maier et le Champsaur, vous allez soutenir l'œuvre de la grande photographe Vivian Maier. Notre association a pour but de valoriser le fond français de l'artiste, dont la famille est originaire de la vallée du Champsaur.",/associations/association-vivian-maier-et-le-champsaur,,https://cdn.helloasso.com/img/photos/croppedimage-8ca681914bae4b3fb578efbe4a184d25.png,Saint-Julien-en-Champsaur,05500,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"Mairie,",44.660085,6.128761,AssociationProprietaire,Arts | Culture | Photographie | Arts et Culture | Patrimoine,,2,"Shop, Membership",1748210400,1773223175,80,,05alainrobert@gmail.com,
641500,CLAW ON FIRE,"Claw on Fire est une association Loi 1901 à but non lucratif, composée de parents de jeunes joueurs de hockey sur glace nés en 2014  et issus des clubs de Rapaces de Gap, Spartiates de Marseille. Nous engageons une équipe de jeune U13 dans le prestigieux tournoi Pee-Wee au Québec en février 2027 !",/associations/claw-on-fire,,https://cdn.helloasso.com/img/photos/croppedimage-5062246100f14c3589059c25f3304347.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,impasse de la Raboutine,44.565008,6.06525,Association1901Rig,Sport | Animaux | Hockey sur glace,,2,"Donation, Membership",1768690800,1773915326,80,,,
363649,MAPEmonde,"Active depuis 2013, c'est toujours avec la même énergie et avec des ambitions grandissantes que nous intervenons dans le briançonnais auprès des personnes étrangères. Ensemble, nous favorisons l'intégration des personnes étrangères en travaillant sur l'accès au droit et en favorisant le lien social.",/associations/mapemonde,,https://cdn.helloasso.com/img/photos/croppedimage-2e3374b527c3436bb372e831ea18f32c.jpg,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,35 Rue Pasteur,44.889994,6.634449,Association1901Rig,Solidarité et Action Sociale | Humanitaire | Solidarité,,3,"Donation, Membership",1670972400,1774005106,80,,contact.mapemonde@gmail.com,0788496597
576991,TEAM CHAMPSAUR NATURE,"Club de course à pied,  ",/associations/team-champsaur-nature,,https://cdn.helloasso.com/img/photos/croppedimage-da86532665c44db99437c826cc6fdfa1.png,Saint-Bonnet-en-Champsaur,05500,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"mairie,",44.682127,6.075359,Association1901,Sport | Footing,,1,Shop,1741993200,1773324678,80,,jm.eymardauphin@orange.fr,
256086,Centre de ressources des hauts pays alpins,"Le Centre de Ressources est une association ressource, par et pour les acteurs du territoire, qui facilite le faire ensemble, les initiatives collectives et le pouvoir d’agir sur le territoire du Grand Buëch.",/associations/centre-de-ressources-des-hauts-pays-alpins,,https://cdn.helloasso.com/img/photos/croppedimage-0d08850b4c6d4d24b761fbd92fd27a3b.png,Veynes,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,3 Rue Anatole-France,44.53569,5.826385,Association1901Rig,Arts | Culture | Ecologie et Environnement,Don,2,"Donation, Membership",1618264800,1774437582,80,,accueil@centre-de-ressources.fr,0492572402
377682,Tallard-Photo-Club,"Tallard Photo Club est une association loi 1901 créée en 2012. Elle a pour objet de favoriser les échanges, le partage des connaissances et des compétences sur les techniques de la photographie numérique (matériel, prises de vues, traitements, etc.). ",/associations/tallard-photo-club,,https://cdn.helloasso.com/img/photos/croppedimage-c94c1b89b2404d88aeb796fa899ca0f3.jpg,Tallard,05130,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1 Place du General de Gaulle,44.463415,6.056876,Association1901,Arts | Culture | Informatique | Photographie | Arts et Culture | Sciences et Technologie,,1,Shop,1676502000,,80,,clubphoto.tallard@orange.fr,0680331696
571408,ASSOCIATION POUR LA SAUVEGARDE DES CHAPELLES ET ORATOIRES DE LA VALLOUISE,"Crée en Août 2024 l'association  est une organisation dédiée à la préservation et à la valorisation du patrimoine religieux de la région de la Vallouise, située dans le parc des Ecrins ,Hautes-Alpes et  veillons à ce que ces trésors patrimoniaux puissent être transmis aux générations futures",/associations/association-pour-la-sauvegarde-des-chapelles-et-oratoires-de-la-vallouise,,https://cdn.helloasso.com/img/photos/croppedimage-00f6652bc72d4d15b89b9635287a9a8f.jpg,Les Vigneaux,05120,Hautes-Alpes,Provence-Alpes-Côte d'Azur,637 route Serre Gilbert,44.809643,6.563625,Association1901Rig,Patrimoine | Religion,,2,"Donation, Membership",1739833200,1766748893,80,,ascovallouise@gmail.com,
391730,CODES05,"Association de services de proximité pour tout élu, institutionnel, professionnel, bénévole, étudiant, citoyen, intervenant ou souhaitant s’investir dans le champ de la prévention santé : •Mise à disposition de documentation •Des appuis et accompagnements •Une offre de formation initiale et continue",/associations/codes05,,https://cdn.helloasso.com/img/photos/croppedimage-6b639fa21f514e429ca5ea441463253f.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,6 Impasse de Bonne,44.562755,6.083498,Association1901,Formation | Humanitaire | Professionnels | Solidarité | Étudiants | Santé,Journee-patrimoine,2,Membership,1680732000,1774257511,80,,codes05@codes05.org,0492535872
356484,Vivre à Bouchier,"Représenter les résidentes et résidents de Bouchier auprès des autorités, notamment la Commune.",/associations/vivre-a-bouchier,,https://cdn.helloasso.com/img/photos/croppedimage-1e2eec95f39c4389b14c69d855168b1e.jpg,Saint-Martin-de-Queyrières,05120,Hautes-Alpes,Provence-Alpes-Côte d'Azur,330 Route de Saint Hippolyte,44.83184,6.564759,Association1901,Environnement | Ecologie et Environnement,,1,Membership,1668380400,1770651195,80,,vivreabouchier@gmail.com,0675884050
356328,Club des sports de la Meije,"Le club des sports de la Meije est une association loi 1901 qui fonctionne exclusivement avec des bénévoles. Il propose une multitude d'activités sportives :   - Glisse: Ski  et snowboard  - Activités d'eau et de montagne : skate, vélo, natation, rafting, canyoning ..",/associations/club-des-sports-de-la-meije,,https://cdn.helloasso.com/img/photos/croppedimage-81d0f35c163f4861ba637f41c993c976.png,La Grave,05320,Hautes-Alpes,Provence-Alpes-Côte d'Azur,La Grave,45.046141,6.306222,Association1901,Sport | Canyoning | Natation | Skate | Ski | Snowboard | Vélo,,4,"Event, Membership",1668294000,1774899962,80,,clubsmeije@gmail.com,0675539424
476030,brinsdhistoiresdesvallées,"Valoriser et transmettre le patrimoine historique, artistique, culturel, naturel des vallées de montagne comme le Champsaur / Valgaudemar). Monter des projets participatifs et inclusifs (vidéos, ouvrages, expo, animations..). Rendre accessible les ressources en promouvant la conception universelle. ",/associations/brinsdhistoiresdesvallees,,https://cdn.helloasso.com/img/photos/croppedimage-5ecb966b4eee4677a25a1d8d75c63545.png,Saint-Firmin,05800,Hautes-Alpes,Provence-Alpes-Côte d'Azur,167 Route du Cadet,44.779831,6.026524,Association1901,Patrimoine | Arts | Culture,,1,Membership,1707951600,1774271599,80,,brinsdhistoiresdesvallees@proton.me,0637557055
631908,ASSOCIATION SYNERGIE SANTE,"Synergie santé souhaite promouvoir le bien-être à travers diverses ateliers, médiations et pour différents publics multi générationnels.",/associations/association-synergie-sante,,https://cdn.helloasso.com/img/photos/croppedimage-bec19a1b22844a438dfda80812cf7ea9.png,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,17 route de Grenoble,44.904394,6.636397,AssociationProprietaire,Santé,,1,Membership,1764198000,,80,FFEPGV,synergiesante05@gmail.com,
465832,Eveil en Queyras,"L'association a pour objet de: Faire découvrir, partager et pratiquer des techniques de bien-être et des activités d'aide à l'éveil spirituel, dans la bienveillance et le respect de la terre et des tous ces habitants, qu'ils soient humains, animaux ou végétaux.",/associations/eveil-en-queyras,,https://cdn.helloasso.com/img/photos/croppedimage-99426747acaa4ed8aeffdfea1da0b110.png,Arvieux,05350,Hautes-Alpes,Provence-Alpes-Côte d'Azur,588 Chemin de la Chapelle,44.778611,6.73846,Association1901,Spiritualité | Humanitaire | Solidarité,,1,Membership,1705273200,1770562890,80,,pleinelunedeleveil@gmail.com,0687319447
299137,Alpline,"Promouvoir la slackline et la highline , permette de disposer des informations sur la pratique et site conventionnés, échanger .Rejoindre l association Alpline , développer et partager vos envies, idées , vous assurer pour vos pratiques de montagnes ",/associations/alpline,,https://cdn.helloasso.com/img/photos/croppedimage-b9ea5ef5c6be4680bd16e1eed2f1e8d2.png,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,16 Route d’Italie,44.90301,6.64857,Association1901,Spiritualité,,1,Membership,1641250800,1769094182,80,,alpline.asso@gmail.com,0782250765
344985,art projects,"Cette association a pour objet la création, la réalisation et la diffusion de spectacles et d’animations artistiques, la promotion du rire sous quelque forme que ce soit, ainsi que la production de spectacles vivants.",/associations/art-projects,,https://cdn.helloasso.com/img/photos/croppedimage-daea698c28b84040923040eeb7fe6011.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,23 Route de la Reyberte,44.579233,6.108466,Association1901Rig,Arts et Culture | Arts | Culture,,2,"Membership, Event",1663711200,1761389499,80,,artprojects05@gmail.com,0610642699
606440,A.P.A. SPORTS ACCOMPAGNEMENT 05,L’ association a pour objet l’organisation d’activités sportives de loisirs orientées principalement vers les cours collectifs et individuels d’entretien corporel en Activités Physique Adaptées (A.P.A).,/associations/a-p-a-sports-accompagnement-05,,https://cdn.helloasso.com/img/photos/croppedimage-f0c6881f3c594b2f8ff3582a6073009a.png,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,route de Caleyere,44.571392,6.486185,Association1901Rig,Sport,,1,Membership,1754949600,1757783349,80,,tresorerie.apasports05@gmail.com,0619026555
337476,LES FOUNTGILLENCS,"Association de préservation du patrimoine du hameau de Fontgillarde à Molines-en-Queyras (05), elle s'occupe aussi de l'animation locales (fêtes du 15 août, de la Saint Pierre, de la Saint Sylvestre) ainsi que des sorties commentées autour de l'ancien canal de Rouchas Frach.",/associations/les-fountgillencs,,https://cdn.helloasso.com/img/photos/croppedimage-92fd0cbe31b74be89ba522840bcd76c8.jpg,Molines-en-Queyras,05350,Hautes-Alpes,Provence-Alpes-Côte d'Azur,285 Rue du Col Agnel,44.722056,6.887991,Association1901,Patrimoine | Fête,,1,Membership,1659736800,1767123098,80,,info@fontgillarde.fr,06 18 72 76 23
193839,Role & Games,"Association pour la découverte et la promotion des activités ludiques sur Gap :  Jeux de Plateau , Jeux de Rôles , Jeux de cartes , figurines",/associations/role-games,,https://cdn.helloasso.com/img/photos/croppedimage-5b07572089e64705ace22da9a8b1507d.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"Maion des habitants , rue Pasteur ",44.5594654657,6.0771249015,Association1901,Loisirs | Jeux,,1,Membership,1582498800,1768640118,80,,rolengames05@gmail.com,0682605250
437821,Melaya-Danse,"Nous proposons cours, stages et ateliers de danse orientale et danse bien-être. Grâce à la danse, on met son corps en mouvement et on met du mouvement dans sa vie. On (re)trouve ancrage, équilibre, joie, vitalité... Grâce à la danse, on est mieux dans son corps et dans sa tête.",/associations/melaya-danse,,https://cdn.helloasso.com/img/photos/croppedimage-eb480f1f2a754077aeb6a7c60ca74fd4.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,18 Chemin du Soleil Levant,44.554301,6.058383,Association1901,Arts | Culture | Danse | Arts et Culture,,5,Event,1696370400,1762178239,80,,contamineannabelle@gmail.com,0633789442
332646,iyami Productions,"Iyami Productions est une association spécialisée dans la réalisation de films à caractère ethnographique en pays yorouba (Bénin, Nigeria) mais pas que...  L'association a également réalisé plusieurs films de prévention et quelques films de commande tout en respectant notre éthique. ",/associations/iyami-productions,,https://cdn.helloasso.com/img/photos/croppedimage-e656019277bd4cfea0a228b0bbd25f98.png,La Roche-des-Arnauds,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Chemin de la Plaine,44.563759,5.948973,Association1901,Arts | Culture | Arts et Culture,,2,Donation,1656453600,1741215348,80,,cyrillnoyalet@yahoo.fr,0671870952
313809,Centre ressource Gap,Centre d'accompagnement de bien être et thérapeutique pour les personnes atteintes de cancer et leur entourage,/associations/centre-ressource-gap,,https://cdn.helloasso.com/img/photos/croppedimage-1736a0c9737847f4959d71d3617970f2.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,57 Chemin de l'Oratoire,44.580817,6.093504,Association1901Rig,Cancer | Caritatif | Humanitaire | Santé,,2,"Shop, Donation",1648418400,1743749825,80,,contact@centre-ressource-gap.org,0649123472
353731,Fédération Française du Ludisport,"La Fédération française du Ludisport est un organisme qui fédère les structures ludiques et culturels ( Ludotheque, Bibliothèque,...), les associations de jds et les boutiques de jeux autour de la rencontre et la compétition. Elle est composée du Championnat Français du Ludisport et les 8CL. ",/associations/federation-francaise-du-ludisport,,https://cdn.helloasso.com/img/photos/croppedimage-9242af8f24ca48558b00d26e65ba432d.png,Veynes,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,12 Place de la République,44.534797,5.823928,Association1901,Culture | Jeux | Loisirs,,1,Donation,1667080800,1758144797,80,,presidentffludisport@gmail.com,0783774043
344308,Camp de Base ,"Spécialiste de la domiciliation d'entreprise dans les Hautes Alpes, le Camp de Base vous permettra de développer votre activité en toute sérénité, de disposer de services mutualisés et plus encore... des rencontres, des services, du café, des apéros. Véritable vecteur de lien rejoignez notre réseau.",/associations/camp-de-base,,https://cdn.helloasso.com/img/photos/croppedimage-378f28f59c924eeeae0f7e979a70fe0b.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1 Place du Rochasson,44.568286,6.082291,Association1901,Étudiants | Réseaux pros et étudiants,,10,PaymentForm,1663452000,1773315524,80,,regis@mit-conseil.com,0633791437
551881,REPIT EN ECRINS,"RÉPIT EN ÉCRINS propose d'accueillir des personnes traitées pour un cancer, ou porteuses d'une maladie chronique invalidante, pour un séjour à la montagne, dans le massif des Écrins, afin de les aider à se ressourcer, se reconstruire et reprendre confiance en la vie.",/associations/repit-en-ecrins,,https://cdn.helloasso.com/img/photos/croppedimage-36c2c3b3766449d08f0ecaa29afa3dbf.jpg,Vallouise-Pelvoux,05340,Hautes-Alpes,Provence-Alpes-Côte d'Azur,REPIT EN ECRINS  189 Rue des Ecrins,44.840354,6.497013,Association1901,Cancer | Humanitaire | Solidarité | Santé,,1,Membership,1732402800,1739530603,80,,contact@repitenecrins.fr,0662863818
32141,IDAE,"IDAE - Informations pour la Défense des Animaux et de l'Environnement - est née en 2009. Elle tient des stands d'information, édite une feuille d'information, relaye des campagnes nationales ou internationales, et veille au respect des lois françaises de protection des animaux et de l'environnement.",/associations/idae,,https://cdn.helloasso.com/img/photos/51186.gif,Chorges,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Le bourget,44.561932,6.297741,Association1901Rig,Animaux | Environnement | Humanitaire | Solidarité,,1,Donation,1423954800,,80,,association.idae@yahoo.fr,0492535463
8351,Tennis club briancon,Club de tennis2 BE1 AMT1 Agent d'accueil,/associations/tennis-club-briancon,,https://cdn.helloasso.com/img/photos/crawl-6287.jpg,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,36 rue Georges Bermond Gonnet ,44.89078140258789,6.62952995300293,Association1901Rig,Humanitaire | Solidarité | Solidarité et Action Sociale,,1,Donation,1322694000,,80,,,0492201920
537125,CBGA,"CBGA : Centre Briançonnais de Géologie Alpine propose des formations en géologie sur le terrain dans le Briançonnais, des conférences , des séjours géologiques à l'étranger. Ces formations s'adressent aux élèves de lycée,prépa,aux étudiants,aux personnes intéressées par la géologie,aux enseignants.",/associations/cbga,,https://cdn.helloasso.com/img/photos/croppedimage-d3197fa082dd4d7c9b138fdaf2a205bd.png,Puy-Saint-André,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,164 Route de la Géologie,44.866778,6.600349,Association1901,Education | Enseignement | Formation | Étudiants,,1,Membership,1727647200,,80,,kathleenjeanleroux@hotmail.com,0492205655
519494,Le murmure des Carillons,,/associations/le-murmure-des-carillons,,https://cdn.helloasso.com/img/photos/croppedimage-589e213404a748979489b06116174087.png,Laragne-Montéglin,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,11 Chemin de Beauvoir et Bellerots,44.316983,5.83934,Association1901,Humanitaire | Solidarité | Solidarité et Action Sociale,,2,"Event, Membership",1720735200,1760811738,80,,lemurmuredescarillons@gmail.com,0601079736
522164,BOLOKAN,"Echange culturel, artistique et philosophique par la découverte de la musique et autres traditions sensorielles. Organisation d'évènements culturelle, manifestations, et ventes d'objets pour collecter des fonds. Action humanitaire peuvent être mis en place dans le but de soutenir.",/associations/bolokan,,https://cdn.helloasso.com/img/photos/croppedimage-4fd84cd8fcaf4b2fb992dfa67f14f06a.png,La Bâtie-Neuve,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,La Bâtie-Neuve,44.572515,6.218051,Association1901,Arts | Culture | Humanitaire | Arts et Culture,,1,Membership,1722117600,,80,,bolokan@netcourrier.com,0673198757
397177,ATHENA Sport Santé,"Association qui organise le Festival Sport Santé de Laragne-Montéglin, qui réunit et met à contribution nombre d’acteurs locaux et nationaux pour la promotion du sport, de l'activité physique, comme moyen d'amélioration de la santé individuelle et collective.",/associations/athena-sport-sante,,https://cdn.helloasso.com/img/photos/croppedimage-a020eee2c5794b49964b24a8e715f017.png,Laragne-Montéglin,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1 Route de Gap,44.31691,5.826078,Association1901,Sport,,3,"Event, Membership",1682632800,1718225085,80,,contact.mssathena@gmail.com,0685651109
433463,Comité de jumelage Hautes Alpes Khotang,"Le comité de Jumelage a lancé un programme de parrainage d'enfants en partenariat avec la fondation Shubadra au Népal. Cette fondation a la particularité de, non seulement suivre l’éducation des enfants, mais aussi de les inscrire dans un projet professionnel concret.",/associations/comite-de-jumelage-hautes-alpes-khotang,,https://cdn.helloasso.com/img/photos/croppedimage-ae1eda5c6ce642168aa5a2dcb7e89954.png,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,52d Route de Grenoble,44.910838,6.629718,Association1901Rig,Caritatif | Enfance | Humanitaire | Professionnels | Solidarité et Action Sociale,Don,1,Donation,1694988000,1709047687,80,,cobey48@aol.com,0619833504
458208,VIDOC - venez initier des occasions de changement,Association pour établir une participation démocratique dans laquelle des initiatives citoyennes d'intérêt général soient reconnues.,/associations/vidoc-venez-initier-des-occasions-de-changement,,https://cdn.helloasso.com/img/photos/croppedimage-1acbb63bc500427fa085312642898970.png,Veynes,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Place de la République,44.53469,5.824238,Association1901,Solidarité et Action Sociale,,1,Membership,1702594800,1708113659,80,,vidoc05@netc.fr,
348205,Handicap Rando Champsaur,Association 1901 géré par une équipe de bénévoles qui à pour but d'accompagner tous types de handicap aux sommets de nos belles montagnes par le biais de véhicules tout terrain électrique équipé pmr. ,/associations/handicap-rando-champsaur,,https://cdn.helloasso.com/img/photos/croppedimage-0d707526c57f4e1cb613be86932040c0.png,Ancelle,05260,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Place du Village,44.623302,6.205901,Association1901,Handicap | Sport,,1,Membership,1664920800,,80,,hrchampsaur@gmail.com,0646580119
